data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2023-03-09 13:54:45.379873;239;Lajeado;Juliano Faccioni;Tenis NB;Melinda Boucher;feminino;credito
2023-03-09 17:35:46.605870;240;Florianópolis;Mario Sérgio;Tenis Fila;John Rankin;masculino;credito
2023-03-09 17:48:44.194871;241;Porto Alegre;Rodrigo Tadewald;Tenis NB;John Lee;masculino;credito
2023-03-09 17:48:47.954873;242;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Cyril Wilson;masculino;credito
2023-03-09 18:07:51.462877;243;Florianópolis;Claudia dos Santos;Tenis Nike;Lucille Merten;feminino;credito
2023-03-10 08:24:49.603873;244;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Carla Mann;feminino;credito
2023-03-10 10:24:44.363871;245;Canoas;Carlos Henrique;Tenis Nike;Carla Harris;feminino;pix
2023-03-10 13:25:41.844923;246;Porto Alegre;Luiza Cherobini;Tenis Nike;Judy Bunch;feminino;credito
2023-03-10 13:40:51.151870;247;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Lizzie Baker;feminino;credito
2023-03-10 13:51:43.531871;248;Canoas;Luis Fernando;Tenis Adidas;Mark Thacker;masculino;credito
2023-03-10 14:13:47.137870;249;Florianópolis;Claudia dos Santos;Tenis Fila;Ezra Donovan;masculino;boleto
2023-03-10 15:02:43.530870;250;Florianópolis;Mario Sérgio;Tenis Fila;Dennis Herrera;masculino;credito
2023-03-10 15:03:46.850873;251;Canoas;Carlos Henrique;Tenis Adidas;Wendy Wilcox;feminino;credito
2023-03-10 15:49:40.871878;252;Lajeado;Adriano Soares;Tenis Nike;Natalia Smith;feminino;credito
2023-03-10 16:47:49.955872;253;Florianópolis;Mario Sérgio;Tenis NB;Kelvin Delossantos;masculino;credito
2023-03-10 17:55:50.433870;254;Canoas;Carlos Henrique;Tenis Adidas;Gary Zajc;masculino;credito
2023-03-11 08:03:42.046870;255;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Cody Anthony;masculino;boleto
2023-03-11 09:38:43.888873;256;São Paulo;Claudio Bueno;Tenis Nike;Cora Britt;feminino;credito
2023-03-11 12:05:50.350871;257;São Paulo;Claudio Bueno;Tenis Nike;Elouise Flaherty;feminino;credito
2023-03-11 13:36:43.038872;258;Florianópolis;Claudia dos Santos;Tenis Adidas;Miriam Glennon;feminino;boleto
2023-03-11 15:02:53.659871;259;Porto Alegre;Luiza Cherobini;Tenis NB;Cordelia Weaver;feminino;boleto
2023-03-11 16:33:55.467870;260;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Felicia Tiede;feminino;credito
2023-03-11 17:20:50.699872;261;Caxias do Sul;Mateus Kienzle;Tenis Fila;Irene Shockey;feminino;pix
2023-03-11 17:54:43.326871;262;Canoas;Carlos Henrique;Tenis Adidas;Glenda Ross;feminino;credito
2023-03-12 07:32:43.903870;263;Canoas;Carlos Henrique;Tenis Adidas;Gerald Warren;masculino;credito
2023-03-12 07:40:56.179873;264;Florianópolis;Claudia dos Santos;Tenis Adidas;Robert Mcqueen;masculino;boleto
2023-03-12 07:46:42.600872;265;São Paulo;Cassia Moraes;Tenis Fila;Hector Cruz;masculino;credito
2023-03-12 12:13:46.745871;266;Canoas;Luis Fernando;Tenis Fila;John Roderick;masculino;credito
2023-03-12 13:15:41.927928;267;Florianópolis;Claudia dos Santos;Tenis NB;Thomas Burkett;masculino;credito
2023-03-12 13:18:50.090870;268;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Dave Pescatore;masculino;credito
2023-03-12 14:09:51.335871;269;Canoas;Luis Fernando;Tenis Fila;Rebecca Rodgers;feminino;credito
2023-03-12 15:36:40.228873;270;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Kim Green;feminino;credito
2023-03-12 16:36:43.050878;271;São Paulo;Cassia Moraes;Tenis Fila;Noel Mccarter;masculino;credito
2023-03-13 08:21:49.398871;272;Canoas;Carlos Henrique;Tenis NB;Victoria Hamlin;feminino;credito
2023-03-13 09:16:53.104870;273;Canoas;Luis Fernando;Tenis Fila;Ann Goldizen;feminino;credito
2023-03-13 10:20:55.796872;274;Caxias do Sul;Mateus Kienzle;Tenis Fila;Charles Jennings;feminino;credito
2023-03-13 10:31:51.019871;275;São Paulo;Cassia Moraes;Tenis Nike;Debbi Stitt;feminino;credito
2023-03-13 11:52:48.087870;276;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Carlos Guel;masculino;credito
2023-03-13 13:15:54.520877;277;Canoas;Luis Fernando;Tenis NB;David Walker;masculino;credito
2023-03-13 13:35:52.467873;278;Lajeado;Adriano Soares;Tenis Adidas;Henrietta Phillips;feminino;pix
2023-03-13 14:10:45.140878;279;Lajeado;Adriano Soares;Tenis NB;Steven Nix;masculino;pix
2023-03-13 16:00:51.974870;280;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Tammy Thomas;feminino;credito
2023-03-13 17:40:42.863873;281;Lajeado;Adriano Soares;Tenis Nike;Kelly Kindle;feminino;credito
2023-03-13 17:48:54.202871;282;São Paulo;Cassia Moraes;Tenis Adidas;Kelly Pettit;feminino;credito
2023-03-14 12:35:40.985872;283;São Paulo;Claudio Bueno;Tenis Fila;Samuel Gray;masculino;credito
2023-03-14 15:26:47.417871;284;Canoas;Luis Fernando;Tenis Nike;Yolanda Earley;feminino;credito
2023-03-14 15:27:50.139871;285;Canoas;Carlos Henrique;Tenis Fila;Anthony Casey;masculino;boleto
2023-03-14 18:00:47.487872;286;Canoas;Carlos Henrique;Tenis Nike;Scott Herring;masculino;pix
2023-03-15 07:50:42.913872;287;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Cheryl Voelker;feminino;pix
2023-03-15 10:35:43.301872;288;São Paulo;Cassia Moraes;Tenis Nike;Judith Hernandez;feminino;pix
2023-03-15 11:10:46.947871;289;Lajeado;Adriano Soares;Tenis NB;Shirley Adame;feminino;credito
2023-03-15 11:47:44.502878;290;Lajeado;Adriano Soares;Tenis Adidas;Slyvia Park;feminino;credito
2023-03-15 11:59:40.209884;291;Caxias do Sul;Mateus Kienzle;Tenis NB;Kim Lawrence;feminino;credito
2023-03-15 12:09:46.647924;292;Florianópolis;Mario Sérgio;Tenis NB;Dulce Welsh;feminino;credito
2023-03-15 12:50:51.869925;293;Porto Alegre;Luiza Cherobini;Tenis Adidas;Belen Urbina;feminino;credito
2023-03-15 12:57:52.678872;294;Porto Alegre;Luiza Cherobini;Tenis Fila;Eva Zimmer;feminino;boleto
2023-03-15 13:09:45.224871;295;São Paulo;Cassia Moraes;Tenis Nike;Frank Edmunds;masculino;credito
2023-03-15 13:26:49.603873;296;Porto Alegre;Rodrigo Tadewald;Tenis NB;Sean Camacho;masculino;credito
2023-03-15 15:26:46.418872;297;Canoas;Luis Fernando;Tenis Nike;Billy Clark;masculino;pix
2023-03-15 16:45:54.204872;298;Canoas;Carlos Henrique;Tenis NB;Steven Mendoza;masculino;credito
2023-03-15 16:51:50.684870;299;São Paulo;Claudio Bueno;Tenis NB;Heather Young;feminino;credito
2023-03-15 17:46:43.376872;300;Florianópolis;Claudia dos Santos;Tenis NB;John Rice;masculino;credito
2023-03-16 08:05:43.525873;301;Porto Alegre;Luiza Cherobini;Tenis Adidas;Michael Large;masculino;pix
2023-03-16 08:46:52.468943;302;São Paulo;Cassia Moraes;Tenis NB;Will Mattox;masculino;credito
2023-03-16 10:49:46.033870;303;Lajeado;Juliano Faccioni;Tenis Adidas;Jesse Jones;masculino;credito
2023-03-16 13:44:42.163871;304;São Paulo;Cassia Moraes;Tenis Fila;Dawn Kiffer;feminino;pix
2023-03-16 15:16:54.520877;305;Caxias do Sul;Mateus Kienzle;Tenis Fila;Douglas Jones;masculino;boleto
2023-03-16 15:20:54.205872;306;Caxias do Sul;Mateus Kienzle;Tenis Nike;Jeffrey Herman;masculino;credito
2023-03-17 12:19:41.238871;307;Canoas;Luis Fernando;Tenis Nike;Nina Quinnie;feminino;credito
2023-03-17 16:32:45.754870;308;Lajeado;Juliano Faccioni;Tenis Adidas;Billy Sheppard;feminino;credito
2023-03-17 17:15:41.078871;309;Florianópolis;Mario Sérgio;Tenis Fila;Julie Testa;feminino;credito
2023-03-18 08:49:53.736873;310;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Donald Dipaola;masculino;credito
2023-03-19 10:23:50.622877;311;Caxias do Sul;Mateus Kienzle;Tenis Nike;Donald Droke;masculino;credito
2023-03-19 11:41:51.059871;312;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Angela Enstrom;feminino;credito
2023-03-19 12:13:40.594873;313;Lajeado;Adriano Soares;Tenis Adidas;Tracy Stanback;feminino;credito
2023-03-19 12:29:40.877878;314;Florianópolis;Claudia dos Santos;Tenis Adidas;Matthew Jauregui;masculino;pix
2023-03-19 13:41:49.789878;315;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Amy Breaux;feminino;credito
2023-03-19 13:45:56.126876;316;São Paulo;Claudio Bueno;Tenis NB;Marty Ditman;feminino;credito
2023-03-19 15:53:49.495876;317;Lajeado;Juliano Faccioni;Tenis Adidas;Kevin Wait;masculino;credito
2023-03-19 16:44:55.905877;318;São Paulo;Claudio Bueno;Tenis NB;Bruce Timmins;masculino;credito
2023-03-19 17:38:43.809888;319;Canoas;Carlos Henrique;Tenis Fila;Ryan Clark;masculino;pix
2023-03-19 18:09:40.721871;320;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Elma Fleeman;feminino;credito
2023-03-20 07:18:50.488870;321;Caxias do Sul;Mateus Kienzle;Tenis Nike;Rosa Galindo;feminino;credito
2023-03-20 09:46:46.168870;322;Lajeado;Juliano Faccioni;Tenis Adidas;Shirley Mcniel;feminino;boleto
2023-03-20 10:30:43.886872;323;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Renee Ziegler;feminino;credito
2023-03-20 11:45:47.402876;324;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Edward Hamilton;masculino;credito
2023-03-20 17:13:54.509872;325;São Paulo;Cassia Moraes;Tenis NB;Sarah Sheperd;feminino;credito
2023-03-21 07:24:47.835871;326;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Marshall Schneeman;masculino;credito
2023-03-21 09:07:47.882871;327;Porto Alegre;Luiza Cherobini;Tenis Nike;Chris Obrien;masculino;credito
2023-03-21 11:13:41.751877;328;Florianópolis;Mario Sérgio;Tenis NB;Devin Wattles;masculino;credito
2023-03-21 12:18:45.902872;329;Canoas;Carlos Henrique;Tenis NB;Natalie Dickens;feminino;credito
2023-03-21 12:38:55.117872;330;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Bryant Kastner;masculino;credito
2023-03-21 13:02:52.668876;331;Lajeado;Juliano Faccioni;Tenis NB;Guy Buck;masculino;credito
2023-03-21 13:25:41.050871;332;Canoas;Luis Fernando;Tenis Adidas;Thomas Neville;masculino;credito
2023-03-21 14:34:54.020870;333;Lajeado;Juliano Faccioni;Tenis Nike;Joe Rodriguez;masculino;boleto
2023-03-21 15:22:43.897871;334;Canoas;Carlos Henrique;Tenis Adidas;Helen Schwab;feminino;pix
2023-03-21 17:51:42.928877;335;São Paulo;Cassia Moraes;Tenis NB;James Bevens;masculino;credito
2023-03-22 08:02:52.240873;336;Canoas;Luis Fernando;Tenis NB;Joyce Bryant;feminino;credito
2023-03-22 09:39:55.492873;337;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Timothy Lewis;masculino;credito
2023-03-22 10:41:44.371871;338;Florianópolis;Claudia dos Santos;Tenis Nike;Alberta Phillips;feminino;pix
2023-03-22 12:44:43.950871;339;São Paulo;Cassia Moraes;Tenis Nike;Nina Ott;feminino;boleto
2023-03-22 13:09:46.701924;340;Lajeado;Adriano Soares;Tenis Fila;Jo Gallimore;feminino;credito
2023-03-22 13:58:46.657924;341;Lajeado;Juliano Faccioni;Tenis Nike;Ronald Belt;masculino;boleto
2023-03-22 14:12:44.191871;342;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Dawn Mabry;feminino;pix
2023-03-22 14:26:46.049873;343;Florianópolis;Claudia dos Santos;Tenis NB;Jessie Fehr;masculino;credito
2023-03-22 15:37:41.625924;344;Canoas;Carlos Henrique;Tenis Nike;Susan Woodland;feminino;pix
2023-03-22 16:04:54.445878;345;Florianópolis;Claudia dos Santos;Tenis Nike;Nettie Parks;feminino;credito
2023-03-22 16:40:48.664930;346;Porto Alegre;Luiza Cherobini;Tenis Fila;James Perez;masculino;boleto
2023-03-22 17:47:45.038870;347;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Margaret Bejarano;feminino;credito
2023-03-22 18:07:47.955878;348;São Paulo;Claudio Bueno;Tenis Nike;Gerard Young;masculino;credito
2023-03-23 08:02:54.150871;349;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;David Coren;masculino;credito
2023-03-23 11:58:40.228873;350;Florianópolis;Mario Sérgio;Tenis Adidas;James Myers;masculino;credito
2023-03-23 12:52:42.629872;351;Porto Alegre;Luiza Cherobini;Tenis Nike;Rodolfo Walton;masculino;credito
2023-03-23 18:04:49.000925;352;Lajeado;Adriano Soares;Tenis NB;Anna Martinez;feminino;credito
2023-03-24 08:01:42.572870;353;Florianópolis;Claudia dos Santos;Tenis Nike;Thomas Mcdonnell;masculino;credito
2023-03-24 08:29:55.764924;354;Caxias do Sul;Mateus Kienzle;Tenis Fila;Joyce Krein;feminino;credito
2023-03-24 09:09:49.041872;355;Canoas;Carlos Henrique;Tenis NB;Stephen Scott;masculino;credito
2023-03-24 09:57:40.317872;356;Lajeado;Adriano Soares;Tenis Adidas;Richard Price;masculino;pix
2023-03-24 10:01:42.002871;357;Florianópolis;Claudia dos Santos;Tenis Nike;Leonard Meadows;masculino;credito
2023-03-24 10:40:46.332876;358;Florianópolis;Mario Sérgio;Tenis Fila;Sharon Green;feminino;credito
2023-03-24 10:47:44.708870;359;Lajeado;Adriano Soares;Tenis Fila;Theodore Paquet;masculino;boleto
2023-03-24 12:52:48.692871;360;Florianópolis;Claudia dos Santos;Tenis Nike;Perry Peachey;masculino;credito
2023-03-24 13:15:41.173871;361;Florianópolis;Mario Sérgio;Tenis NB;Lauren Church;feminino;credito
2023-03-24 15:03:51.568870;362;São Paulo;Cassia Moraes;Tenis NB;Jeffrey Hurtado;masculino;boleto
2023-03-24 15:30:51.856875;363;Florianópolis;Claudia dos Santos;Tenis Fila;Valentina Kelley;feminino;pix
2023-03-24 16:46:46.335876;364;São Paulo;Claudio Bueno;Tenis NB;Velma Brown;feminino;credito
2023-03-24 18:10:41.901925;365;São Paulo;Claudio Bueno;Tenis Nike;Steven Coltrain;masculino;credito
2023-03-25 07:29:47.423871;366;Canoas;Luis Fernando;Tenis Fila;Julie Rehm;feminino;boleto
2023-03-25 07:37:41.054871;367;São Paulo;Cassia Moraes;Tenis Nike;Clifford Greene;masculino;credito
2023-03-25 08:24:42.967871;368;Florianópolis;Claudia dos Santos;Tenis Fila;Dale Frost;masculino;credito
2023-03-25 09:29:44.436872;369;Canoas;Carlos Henrique;Tenis Adidas;Richard Hinson;masculino;credito
2023-03-25 11:46:47.367870;370;São Paulo;Claudio Bueno;Tenis NB;Elena Caldwell;feminino;credito
2023-03-25 12:57:46.177871;371;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Janelle Squire;feminino;credito
2023-03-25 13:15:50.360871;372;São Paulo;Claudio Bueno;Tenis Adidas;Jay Webb;masculino;boleto
2023-03-25 13:41:46.864923;373;Porto Alegre;Luiza Cherobini;Tenis Fila;Alesha Neal;feminino;pix
2023-03-25 15:00:46.387871;374;Caxias do Sul;Mateus Kienzle;Tenis Nike;Jennifer Obrien;feminino;credito
2023-03-25 15:57:43.606871;375;São Paulo;Cassia Moraes;Tenis Fila;Lisa Menzies;feminino;credito
2023-03-25 16:13:48.782872;376;Porto Alegre;Rodrigo Tadewald;Tenis NB;Teri Pitpitan;feminino;pix
2023-03-26 08:49:49.985878;377;Florianópolis;Mario Sérgio;Tenis Fila;Kenneth Esperanza;masculino;credito
2023-03-26 10:09:55.614876;378;Caxias do Sul;Mateus Kienzle;Tenis Fila;Linda Vance;feminino;credito
2023-03-26 10:26:43.918870;379;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;John Butt;masculino;credito
2023-03-26 10:41:43.199871;380;São Paulo;Claudio Bueno;Tenis NB;Karen Beale;feminino;credito
2023-03-26 13:00:49.798872;381;Florianópolis;Claudia dos Santos;Tenis NB;Joseph Flinn;masculino;credito
2023-03-26 15:00:41.568924;382;Lajeado;Adriano Soares;Tenis NB;Lisa Frame;feminino;credito
2023-03-26 17:10:54.353877;383;Florianópolis;Mario Sérgio;Tenis NB;Frank Rainey;masculino;credito
2023-03-26 18:01:52.807872;384;São Paulo;Cassia Moraes;Tenis Fila;Melvin Almodovar;masculino;credito
2023-03-27 08:02:41.895924;385;Lajeado;Juliano Faccioni;Tenis NB;Jack Perrine;masculino;credito
2023-03-27 08:19:44.285871;386;Canoas;Carlos Henrique;Tenis Adidas;Lester Lankford;masculino;pix
2023-03-27 08:35:42.627947;387;Porto Alegre;Rodrigo Tadewald;Tenis NB;Sue Varner;feminino;boleto
2023-03-27 09:18:53.300873;388;Lajeado;Adriano Soares;Tenis Adidas;Kenneth Ward;masculino;credito
2023-03-27 11:37:51.852872;389;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Sherry Miner;feminino;credito
2023-03-27 13:46:43.696870;390;São Paulo;Cassia Moraes;Tenis NB;Michael Sheffield;masculino;credito
2023-03-27 15:11:47.522871;391;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Phil Exum;masculino;credito
2023-03-27 15:22:50.880870;392;Lajeado;Juliano Faccioni;Tenis NB;Phillip Wasson;masculino;credito
2023-03-28 15:30:43.288873;393;Caxias do Sul;Mateus Kienzle;Tenis Fila;Rosalinda Calvillo;feminino;credito
2023-03-28 16:10:50.429870;394;São Paulo;Claudio Bueno;Tenis Adidas;James Powers;masculino;credito
2023-03-28 16:12:46.410872;395;São Paulo;Cassia Moraes;Tenis Nike;Odelia Blackwood;feminino;credito
2023-03-28 17:46:50.678870;396;Florianópolis;Claudia dos Santos;Tenis Adidas;Young Barrett;masculino;credito
2023-03-29 07:16:44.458872;397;Canoas;Luis Fernando;Tenis Nike;Michael Young;masculino;credito
2023-03-29 07:21:42.558871;398;Caxias do Sul;Mateus Kienzle;Tenis Fila;Sandra Patel;feminino;credito
2023-03-29 07:50:54.408932;399;Canoas;Luis Fernando;Tenis Fila;Mildred Budd;feminino;credito
2023-03-29 13:26:50.364871;400;Canoas;Carlos Henrique;Tenis Adidas;Clarence Jones;masculino;credito
2023-03-29 14:31:44.663873;401;Florianópolis;Mario Sérgio;Tenis Nike;Betty Ashton;feminino;credito
2023-03-29 14:53:41.610874;402;Florianópolis;Mario Sérgio;Tenis NB;William Beatty;masculino;credito
2023-03-29 15:10:44.905870;403;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Jacquetta Younger;feminino;credito
2023-03-29 16:13:55.830994;404;Florianópolis;Claudia dos Santos;Tenis Adidas;Barbara Bean;feminino;credito
2023-03-29 17:06:45.656924;405;Florianópolis;Mario Sérgio;Tenis NB;Terry Mackinnon;masculino;credito
2023-03-30 07:48:44.744872;406;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Michael Garrison;masculino;credito
2023-03-30 12:07:43.624871;407;Porto Alegre;Luiza Cherobini;Tenis NB;Alison Brown;feminino;credito
2023-03-30 13:18:53.151925;408;Porto Alegre;Luiza Cherobini;Tenis NB;James Vasquez;masculino;credito
2023-03-30 14:13:52.056872;409;Florianópolis;Claudia dos Santos;Tenis Fila;Monica Dory;feminino;credito
2023-03-31 08:08:41.084871;410;Lajeado;Juliano Faccioni;Tenis Nike;John Mitchell;masculino;credito
2023-03-31 09:42:51.051878;411;Florianópolis;Claudia dos Santos;Tenis Nike;Jacque Mulvey;feminino;credito
2023-03-31 11:08:53.682870;412;Caxias do Sul;Mateus Kienzle;Tenis Fila;Michael Harris;masculino;credito
2023-03-31 11:31:51.785877;413;São Paulo;Cassia Moraes;Tenis NB;Tracy Shanks;feminino;credito
2023-03-31 11:57:43.318924;414;São Paulo;Cassia Moraes;Tenis Nike;Jason Thomas;masculino;boleto
2023-03-31 14:30:44.190871;415;São Paulo;Cassia Moraes;Tenis NB;Jane Stout;feminino;pix
2023-03-31 15:04:47.829872;416;São Paulo;Claudio Bueno;Tenis Nike;Jane Barker;feminino;credito
2023-03-31 15:07:50.982872;417;Lajeado;Adriano Soares;Tenis NB;Martha Stepnowski;feminino;credito
2023-03-31 16:00:52.348879;418;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Barbara Staats;feminino;credito
2023-03-31 16:01:52.677873;419;Lajeado;Adriano Soares;Tenis Fila;Helen Hinson;feminino;credito
2023-03-31 17:00:45.664871;420;Florianópolis;Claudia dos Santos;Tenis Fila;Ronald Cook;masculino;credito
2023-03-31 18:00:41.819872;421;Florianópolis;Claudia dos Santos;Tenis Nike;Michelle Amari;feminino;credito
2023-04-01 07:14:47.414871;422;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Hope King;feminino;credito
2023-04-01 12:01:52.049873;423;Florianópolis;Claudia dos Santos;Tenis NB;Natalie Young;feminino;credito
2023-04-01 13:22:43.083872;424;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Maria Collins;feminino;credito
2023-04-01 14:56:54.893871;425;Porto Alegre;Rodrigo Tadewald;Tenis NB;Lynda Sanchez;feminino;credito
2023-04-01 15:21:45.233870;426;Lajeado;Juliano Faccioni;Tenis Fila;Lori Waller;feminino;credito
2023-04-01 15:25:42.872872;427;Florianópolis;Mario Sérgio;Tenis Nike;Earline Guitterez;feminino;credito
2023-04-01 17:42:43.100870;428;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Clifton Pak;masculino;credito
2023-04-02 07:27:52.587877;429;Lajeado;Adriano Soares;Tenis Fila;Leonard Greenberg;masculino;credito
2023-04-02 08:41:50.206871;430;Canoas;Luis Fernando;Tenis NB;Olga Campbell;feminino;credito
2023-04-02 10:50:45.893872;431;São Paulo;Claudio Bueno;Tenis Fila;Stefany Lau;feminino;credito
2023-04-02 10:52:54.356877;432;Porto Alegre;Luiza Cherobini;Tenis Nike;Mark Deal;masculino;credito
2023-04-02 15:46:42.590924;433;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Lonnie Herbert;masculino;boleto
2023-04-02 16:04:41.167871;434;Florianópolis;Claudia dos Santos;Tenis Adidas;James Matthews;masculino;credito
2023-04-02 16:25:54.032871;435;Lajeado;Adriano Soares;Tenis Fila;Patrick Smith;masculino;credito
2023-04-03 10:59:45.150939;436;Lajeado;Adriano Soares;Tenis Nike;Alice Westrom;feminino;boleto
2023-04-03 13:16:46.138871;437;Porto Alegre;Luiza Cherobini;Tenis NB;Francis Cart;masculino;credito
2023-04-03 14:24:41.731870;438;São Paulo;Claudio Bueno;Tenis Adidas;Katherine Emerson;feminino;credito
2023-04-03 17:59:52.555870;439;Caxias do Sul;Mateus Kienzle;Tenis NB;Monica Hernandez;feminino;credito
2023-04-04 08:28:51.718871;440;Porto Alegre;Luiza Cherobini;Tenis Fila;Crystal Scheffler;feminino;boleto
2023-04-04 11:05:45.879871;441;Canoas;Carlos Henrique;Tenis Fila;Victor Griffie;masculino;credito
2023-04-04 12:27:49.844873;442;São Paulo;Cassia Moraes;Tenis Fila;Nicole Zechman;feminino;credito
2023-04-04 15:31:47.369871;443;Porto Alegre;Luiza Cherobini;Tenis Nike;Orpha Watkins;feminino;credito
2023-04-04 16:44:50.140878;444;Caxias do Sul;Mateus Kienzle;Tenis Fila;Adriana Nygaard;feminino;pix
2023-04-04 16:58:54.143872;445;Lajeado;Juliano Faccioni;Tenis Fila;Charles Hurst;masculino;pix
2023-04-04 17:16:40.436877;446;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Diane Weatherly;feminino;credito
2023-04-05 08:48:44.677872;447;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Elizabeth Adams;feminino;credito
2023-04-05 09:10:51.332870;448;Florianópolis;Mario Sérgio;Tenis Nike;Greg Rogers;masculino;credito
2023-04-05 09:15:47.620871;449;Florianópolis;Claudia dos Santos;Tenis Fila;Carolyn Ochoa;feminino;credito
